question,answer
"What restriction does Cairo place on making fields of a struct like 'User {...}' mutable?","Cairo doesn’t allow marking only certain fields as mutable."
"Given a function that ends with a struct instantiation like 'User {...}', how can you implicitly return this new struct instance?","By constructing a new instance of the struct as the last expression in the function body."
"Provide a code definition of a function named 'build_user' that returns an instance of a 'User' struct.","fn build_user(email: felt252, username: felt252) -> User {\n    User { active: true, username: username, email: email, sign_in_count: 1, }\n}"
"Why might it be considered repetitive to name function parameters and struct fields the same, like in 'fn build_user(email: felt252, username: felt252) -> User { User { ... email: email, username: username ... } }'?","Because having to repeat the field names and variables can be redundant, especially if the struct had more fields."
"In a function like 'fn build_user(email: felt252, username: felt252) -> User {...}', what shorthand allows avoiding the repetition of field names and variable names?","The field init shorthand."
"Given the function 'fn build_user(email: felt252, username: felt252) -> User {...}' and its shorter version using a shorthand, how do they differ?","'build_user_short' uses the field init shorthand to avoid repetition of field names and variables."
"How does the field init shorthand, as demonstrated in 'fn build_user_short(email: felt252, username: felt252) -> User { User { ... username, email, ... } }', simplify the code?","It reduces repetition and makes the code more concise when the parameter names and the struct field names are the same."
"In the struct definition 'struct User { active: bool, ... }', what is the data type of the 'active' field?","bool"
"What's the advantage of naming each data piece in a struct like 'struct User { active: bool, ... }'?","So it’s clear what the values mean."
"When specifying values for a struct instance like 'User {...}', how do you proceed?","By adding curly brackets containing key: value pairs after the struct name."
"Considering tuples and a struct like 'struct User {...}', how is the significance of the order of data in the two compared?","In tuples, you have to rely on the order of the data to specify or access the values."
"How do you define fields inside a struct like 'struct User {...}'?","Inside curly brackets, you define the names and types of the pieces of data."
"What data type does the 'sign_in_count' field have in the 'User' struct defined as 'struct User { ... sign_in_count: u64, ... }'?","u64"
"If you want to access the 'email' address of a 'User' instance like 'let user1 = User {...}', how would you write it?","user1.email"
"Given a mutable 'User' instance as 'let mut user1 = User {...}', how would you modify its 'email' field?","By using the dot notation like 'user1.email = 'newemail@example.com';'"
"Is the entire struct instance like 'User {...}' required to be mutable to modify its fields in Cairo?","Yes."
"How does Cairo handle mutability in structs when you want to change field values?","The entire instance must be mutable; Cairo doesn’t allow marking only certain fields as mutable."
"If you have a function 'build_user_short' that uses a shorthand to initialize a 'User' struct, when would you use it?","When you want to create a 'User' instance using the field init shorthand."
