question,answer
"What is implied by the 'starknet::view' attribute in the 'get' function?
    #[external(v0)]
    impl SimpleStorage of super::ISimpleStorage<ContractState> {
        fn set(ref self: ContractState, x: u128) {
            self.stored_data.write(x);
        }
        fn get(self: @ContractState) -> u128 {
            self.stored_data.read()
        }
    }
","The 'starknet::view' attribute implies that the 'get' function will not modify the contract's state."
"How are storage variables defined in Starknet contracts?","Storage variables are defined inside structs, such as the 'Storage' struct, with their respective types."
"Can a Starknet contract have more than one storage variable?","Yes, a Starknet contract can have more than one storage variable. They would be defined as separate fields within the struct representing the contract's storage."
"How is the behavior of a Starknet contract function defined?","The behavior of a Starknet contract function is defined in the contract's implementation block, where the actual code for the function is provided."
"How can you describe the relationship between 'ISimpleStorage' and 'SimpleStorage'?","'ISimpleStorage' defines the interface of the contract, specifying the functions that the contract exposes. 'SimpleStorage' provides the actual implementation for these functions, defining their behavior."
"What does the 'impl' keyword indicate?","The 'impl' keyword indicates the beginning of the implementation block for the functions defined in the contract's interface."
"How are functions exposed to the outside world in Starknet contracts?","Functions are exposed to the outside world in Starknet contracts using the 'external(v0)' attribute before the implementation block."
"What is the significance of the 'starknet' module?","The 'starknet' module likely provides utility functions, types, and attributes specific to Starknet contracts, such as 'get_caller_address' and 'starknet::view'."
"How do you identify which functions of a Starknet contract can modify its state?","Functions that can modify the contract's state have the contract state passed to them using the 'ref' keyword, like 'ref self: ContractState'."
"What happens when the 'set' function of the 'SimpleStorage' contract is called?","When the 'set' function is called, it takes a number as a parameter and stores it in the 'stored_data' variable of the contract."
"How do you change the state of a Starknet contract?","The state of a Starknet contract can be changed by calling functions that take the contract state as a 'ref' parameter and modify its storage variables, such as the 'set' function in the provided 'SimpleStorage' contract."
"What does the attribute 'starknet::interface' in the contract indicate?","The 'starknet::interface' attribute indicates that the following trait defines the interface of a Starknet contract."
"What is the difference between a contract's interface, like 'ISimpleStorage', and its implementation in Starknet?","The interface defines the functions the contract exposes, while the implementation provides the actual behavior of those functions."
"How do you ensure that the implementation of a contract matches its interface in Starknet?","By leveraging the traits & impls mechanism from Cairo and making sure that the implementation conforms to the declared interface. Non-conformance results in a compilation error."
"What does the 'ContractState' type represent?","'ContractState' is generated by the compiler and gives access to the storage variables defined in the 'Storage' struct. It represents the contract's state."
"What happens if you try to modify the contract state when it's passed as a snapshot?","Attempting to modify will result in a compilation error."
"What can you infer about the 'starknet::interface' and 'starknet::contract' attributes?","The 'starknet::interface' attribute is used to indicate that a trait defines the interface of a Starknet contract, while the 'starknet::contract' attribute marks a module as defining a Starknet contract."
"How do you identify which functions of a contract, can modify its state?","Functions that can modify the contract's state have the contract state passed to them using the 'ref' keyword, like 'ref self: ContractState'."
"How do you change the state of a Starknet contract?","The state of a Starknet contract can be changed by calling functions that take the contract state as a 'ref' parameter and modify its storage variables, such as the 'set' function in the provided 'SimpleStorage' contract."
