question,answer
"given the Vote Contract:What is the difference between calling and invoking a contract in Starknet?","Calling contracts interacts with functions that only read from the state and don't alter the state, while invoking contracts interacts with functions that can write to the state and alter it."
"Why is katana recommended for local development and testing?","Katana is designed to support local development, allowing developers to do everything they need with Starknet, but locally."
"How do you start a local Starknet node using katana?","You can start a local Starknet node using the command 'katana --accounts 3 --seed 0 --gas-price 250'."
"What does the katana command provided start with respect to accounts?","The command starts a local Starknet node with 3 deployed accounts."
"Where can you find a tutorial for using katana in the Starknet environment?","A complete tutorial for katana can be found in the Local Development with Katana chapter of the Starknet Book."
"given the Vote Contract:How are the voting options defined within the Starknet voting contract?","The voting options are defined as constants YES (for 1) and NO (for 0)."
"given the Vote Contract:After registering, how does a voter cast their vote?","A voter can cast their vote using the vote function, selecting either the 1 (YES) or 0 (NO) as their vote."
"given the Vote Contract:In the Vote contract, what happens when a vote is cast?","The contract's state is updated, recording the vote, marking the voter as having voted, and the VoteCast event is triggered."
"given the Vote Contract:What's the role of the UnauthorizedAttempt event?","The UnauthorizedAttempt event is emitted when an unauthorized action like a non-registered user attempting to vote or a user trying to vote again is detected."
"given the Vote Contract:What does the trait VoteTrait<T> define?","The VoteTrait<T> trait defines functions related to the voting process, such as getting the current vote status, checking if a user can vote, checking if an address is registered as a voter, and allowing a user to vote."
"given the Vote Contract:How are YES and NO represented in the code?","YES and NO are represented as constants with values 1_u8 and 0_u8 respectively."
"given the Vote Contract:What is the purpose of the 'vote' function in the VoteImpl implementation?","The 'vote' function allows a registered voter to submit their vote (YES or NO) and updates the contract's state accordingly."
"given the Vote Contract:Which event gets emitted when a registered voter casts their vote?","The VoteCast event gets emitted when a registered voter casts their vote."
"In the Vote contract's constructor, how are votes initialized?","In the constructor, the vote counts (yes_votes and no_votes) are initialized to 0."
"In the Vote contract, how is a vote recorded as YES or NO?","A vote is recorded based on the input value given to the 'vote' function, where 1 corresponds to YES and 0 corresponds to NO."
"given the Vote Contract:What does the InternalFunctions implementation in the Vote contract handle?","The InternalFunctions implementation in the Vote contract handles the registration of voters and initializes their voting status."
"What's the main function of the AssertsImpl implementation in the Vote contract?","The AssertsImpl implementation checks if an address is allowed to vote and emits the UnauthorizedAttempt event if not allowed."
"given the Vote Contract:How does the VoteResultFunctionsImpl implementation retrieve voting results?","The VoteResultFunctionsImpl retrieves the voting results by reading the yes_votes and no_votes from the contract's state and calculating their respective percentages."
"What keyword is used to denote a smart contract in Starknet?","#[starknet::contract]"
"given the Vote Contract:What constants are used to represent voting options?","const YES: u8 = 1_u8; const NO: u8 = 0_u8;"
"given the Vote Contract:How are the initial voters registered?","Through the contract's constructor."
"given the Vote Contract:What is the signature of the function used to check if a specific user is registered to vote?","fn is_voter_registered(self: @T, address: ContractAddress) -> bool;"
"given the Vote Contract:How are voting options standardized in the contract?","Using constants YES and NO."
"given the Vote Contract:What event gets emitted when a vote is cast?","VoteCast"
"given the Vote Contract:How does the contract prevent a registered user from voting more than once?","By updating the contract's state marking the voter as having voted."
"given the Vote Contract:What is the function to cast a vote?","fn vote(ref self: T, vote: u8);"
"given the Vote Contract:What's the purpose of the UnauthorizedAttempt event?","To log unauthorized voting attempts."
"given the Vote Contract:What is the type used to represent a contract's address?","ContractAddress"
"given the Vote Contract:How many initial voters are registered in the Vote contract?","Three"
"given the Vote Contract:How is the vote of a user recorded?","The state of the contract is updated."
"How do you assert in the contract?","Using the assert keyword."
"How do you emit an event in the contract?","Using the emit keyword."
"given the Vote Contract:What is the trait defining functions that can be implemented or called by the Starknet Contract?","VoteTrait<T>"
"What keyword is used to denote an external function in Starknet?","#[external(v0)]"
"What keyword denotes an event?","#[event]"
"What keyword is used for importing core libraries for the traits outside the Starknet Contract?","use"
"given the Vote Contract:What function checks if a user at a specific address is allowed to vote?","fn voter_can_vote(self: @T, user_address: ContractAddress) -> bool;"
"given the Vote Contract:How is a voter marked as having voted after they cast their vote?","The can_vote state for that voter is set to false."
"Hgiven the Vote Contract:ow are unauthorized voting attempts handled?","An UnauthorizedAttempt event is emitted."
"given the Vote Contract:What function returns the current vote status?","fn get_vote_status(self: @T) -> (u8, u8, u8, u8);"
"What function is used to get the calling user's address?","get_caller_address();"
"given the Vote Contract:How are voters initialized?","Three voter addresses are passed to an internal function _register_voters."
"What type of function only reads from the state and does not require fees or signing?","Calling contracts"
"What type of function can write to the state and requires fees and signing?","Invoking contracts"
"What is katana used for?","Supporting local development by the Dojo team."
"How can you start the local Starknet node with katana?","katana --accounts 3 --seed 0 --gas-price 250"
"given the Vote Contract:What is the signature of the function that returns the voting results?","fn get_vote_status(self: @ContractState) -> (u8, u8, u8, u8);"
"What keyword denotes an internal function in Starknet?","#[generate_trait]"
"What is the purpose of the LegacyMap type?","To store key-value pairs in the contract's storage."
"What is the Starknet keyword to specify a contract's storage structure?","#[storage]"
"given the Vote Contract:What happens if a user tries to vote with a value other than 0 or 1?","An assertion error with the message 'VOTE_0_OR_1' occurs."
"In the Vote contract, how is the percentage of 'yes' votes calculated?","(n_yes * 100_u8) / (total_votes)"
"given the Vote Contract:How is the percentage of 'no' votes calculated in the Vote contract?","(n_no * 100_u8) / (total_votes)"
"given the Vote Contract:What Starknet keyword is used to denote a contract constructor?","#[constructor]"
"given the Vote Contract:What function is used to register voters in the contract?","_register_voters"
"given the Vote Contract:How are the vote counts initialized in the constructor?","They are set to 0."
"given the Vote Contract:What is the event structure that represents a vote that was cast?","struct VoteCast"
"given the Vote Contract:What is the event structure that represents an unauthorized attempt to vote?","struct UnauthorizedAttempt"
"What Starknet keyword is used to denote a derived event?","#[derive(Drop, starknet::Event)]"
"given the Vote Contract:What function is called internally to get the voting results?","_get_voting_result"
"given the Vote Contract:What function is used internally to calculate the voting results in percentage?","_get_voting_result_in_percentage"
"given the Vote Contract:What assertion ensures a vote is either YES or NO?","assert(vote == NO || vote == YES, 'VOTE_0_OR_1');"
"given the Vote Contract:How is the voting percentage calculated if total votes are 0?","The percentages are returned as (0, 0)."
"given the Vote Contract:How does the Vote contract ensure a registered voter can vote only once?","By checking the can_vote state for the voter's address."
"given the Vote Contract:How is an unauthorized voting attempt detected?","By checking the is_voter and can_vote states for a voter's address."
"given the Vote Contract:What event is emitted when a vote is successfully cast?","VoteCast"
"given the Vote Contract:How is the number of 'yes' votes retrieved from storage?","self.yes_votes.read()"
"given the Vote Contract:How is the number of 'no' votes retrieved from storage?","self.no_votes.read()"
"given the Vote Contract:What structure stores vote counts and voter states in the Vote contract?","struct Storage"
"given the Vote Contract:How does the Vote contract ensure that only registered voters can vote?","By checking the registered_voter state for a voter's address."
"How is the vote count incremented for 'yes' votes?","self.yes_votes.write(self.yes_votes.read() + 1_u8);"
"How is the vote count incremented for 'no' votes?","self.no_votes.write(self.no_votes.read() + 1_u8);"
"What keyword in Starknet is used to import a trait or a module?","use"
"given the Vote Contract:What function registers voters and initializes their voting status?","_register_voters"
"given the Vote Contract:How many voters are registered in the constructor of the Vote contract?","Three"
"given the Vote Contract:How does the contract know if a vote is a 'yes' vote?","By checking if vote == YES."
"given the Vote Contract:How does the contract know if a vote is a 'no' vote?","By checking if vote == NO."
"given the Vote Contract:How is a 'yes' vote stored?","The yes_votes state is incremented by 1."

