question,answer
"What does the 'src/lib.cairo' file indicate with the code 'mod front_of_house;'?","It indicates the declaration of the 'front_of_house' module, and its definitions are expected in a separate file named 'front_of_house.cairo'."
"What happens when modules grow in size in terms of code organization?","You might want to move their definitions to separate files to keep the code organized and easier to navigate."
"In the statement 'use restaurant::front_of_house::hosting;', what is being brought into scope?","The 'hosting' module from 'restaurant::front_of_house' is being brought into scope."
"How do you call a function from a module that has been brought into scope with a 'use' statement?","You can call the function using a shorter path, like 'hosting::function_name();'."
"When extracting a child module to its own file, where should the file be placed in relation to its parent module?","The file should be placed in a directory named for its ancestors in the module tree."
"What is the significance of the crate root file in terms of module declarations?","The crate root file can contain module declarations, and the compiler checks files with the same name as the declared modules for their definitions."
"how do you indicate the body of a module when declaring it in a separate file?","You remove the code inside the curly brackets for the module, leaving only the 'mod module_name;' declaration in the main file."
"Why is it not recommended to put 'hosting.cairo' in the 'src' directory if it's a child of 'front_of_house'?","Because the compiler would expect the 'hosting.cairo' code to be in a 'hosting' module declared in the crate root, not as a child of 'front_of_house'."
"What concept allows you to move modules to separate files without affecting function calls?","The way Cairo manages module trees and paths allows this flexibility."
"What keyword is used to load a file into a module tree?","The 'mod' keyword is used to load a file into the module tree."
"What would happen if you try to compile after declaring a module but before creating its corresponding file?","The code won't compile."
"how are paths used to refer to items in a module tree?","Paths can be absolute or relative and are used to refer to items in a module tree."
"Which keyword is responsible for bringing paths into scope in Cairo?","The 'use' keyword is responsible for bringing paths into scope."
"How is code visibility managed in Cairo by default?","In Cairo, module code is public by default."
"How do you declare a module in Cairo without providing its body within the same file?","mod front_of_house;"
"In the provided code, which function is being called from the 'hosting' module?","
```
    hosting::add_to_waitlist();
```
"
"How can you define a module with its body inside the same file in Cairo?","
```
    mod hosting {
        fn add_to_waitlist() {
        }
    }
```
"
"When you only want to declare the 'hosting' module in 'src/front_of_house.cairo', how should the file look?","
```
    mod hosting;
```"
"How can you define a function 'add_to_waitlist' inside a file named 'hosting.cairo'?","
```
    fn add_to_waitlist() {
    }
```"
"How would you use the 'hosting' module from 'restaurant::front_of_house' in your code?","use
```
    restaurant::front_of_house::hosting;
```
"
"How do you define the 'front_of_house' module, which will have its body in a separate file named 'src/front_of_house.cairo'?","
```
    mod front_of_house;
```
"
"Based on the provided code, if you have a 'mod hosting;' declaration in one file, how would the content of the 'hosting' module look in its respective file?","
```
    mod hosting {
        fn add_to_waitlist()
        {}
    }
```
"
"How do you declare a function named 'add_to_waitlist' in Cairo?","
```
    fn add_to_waitlist() {
        // your code here
    }
"
